text,category
"вак статьи здравствуйте, я аспирантка и мне нужно опубликовать вак статью. хотелось узнать 2 вопроса: 1. сколько стоит опубликовать вак статью? 2. как скоро она будет опубликована, после того когда я вам отправлю? илчева валерия! ",вопросы
"конференция «актуальные проблемы прикладной математики, информатики и механики» 2018 глубокоуважаемый коллега! напоминаем вам, что с 17 по 19 декабря 2018 г. состоится международная научнотехническая конференция «актуальные проблемы прикладной математики, информатики и механики». список докладов, поданных на конференцию, доступен на странице . для участия в конференции необходимо в срок до 15 октября 2018 г. заполнить полную регистрационную форму и прикрепить доклад и сканкопию об оплате оргвзноса на сайте конференции . обратите внимание на правила оформления докладов . способы оплаты оргвзноса представлены на сайте . все принятые статьи будут опубликованы в электронном сборнике научных трудов конференции и проиндексированы в ринц. электронному сборнику научных трудов будет присвоен международный книжный номер isbn. напоминаем, что поступившие в программный комитет тексты докладов будут проходить отбор для опубликования в научном журнале ""journal of physics: conference series"", индексируемом в web of science и scopus. в случае получения рекомендации к опубликованию, вам будет отправлено уведомление не позднее 25 октября. важно! для публикации статьи в данных изданиях необходимо очное участие в конференции. более подробную информацию можно получить на сайте конференции или у оргкомитета . ",другое
"отзыв просьбы о публикации статьи коллеги, добрый день. 21 сентября 2018 направлял вам статью ""опыт разработки и внедрения единой системы управления нси ао окб новатор"" для рассмотрения возможности публикации её в ""вестнике воронежского государственного технического университета"" в серии ""системный анализ и информационные технологии"". к сожалению, от вас не было никакого ответа ни на это письмо, ни на письмо от 28 сентября 2018. по телефону, указанному на сайте, дозвониться я не смог. прошу отозвать мою просьбу о публикации данной статьи. попробую опубликоваться у вас в следующий раз. логинов александр ",вопросы
"рецензия.docx рецензия.docx уважаемые коллеги! высылаю рецензию на статью алдабаевой о.г., лукьянова а.м. и лукьянова а.а. с уважением, в. хлебостроев",рецензирование
" сверка статьи вероника викторовна, вы выслали журналы по моему адресу? адрес правильно указали? сергееву а.с ул. инициативная, д. 44, кв. 12 г. таганрог ростовская обл. 347942 простым или заказным письмом? если заказным, то можете дать трек для отслеживания на почтовом сайте? c уважением сергеев александр сергеевич ",вопросы
" публикация статьи здравствуйте! хотел бы узнать результат по статье 3 авг. 2018 г., в 23:48, vestnik vsu написал(а): уважаемый автор! редакцией журнала вестник вгу саит получена статья построение регрессионных моделей процесса обогащения железной руды. супруненко в.в. статья передана на рецензирование. добрый день, хотел бы опубликовать статью в вашем журнале. ",вопросы
"статья_кротов.doc, экспертное_воронеж.pdf, сведения об авторах.doc статья_кротов.doc,экспертное_воронеж.pdf,сведения об авторах.doc здравствуйте, уважаемая вероника викторовна. хотел бы просить вас принять мою статью к рассмотрению в редакции журнала ""системный анализ и информационные технологии"". kirill krotov",подача статьи
" публикация статьи уважаемые коллеги! не могли бы вы хоть что то ответить. если статью не приняли то напишите. если требуется доработка то мы готовы исправить. просто третий месяц живем в неведении. уважаемые авторы! редакцией журнала вестник вгу саит получена статья система поддержки принятия решения выбора претендента на вакантную должность с элементами искусственного интеллекта авторы а.м. семенов, л.ф. тагирова, в.к. тагиров статья будет передана на рецензирование. результаты сообщим. добрый день, уважаемые коллеги, редакторы журнала вестник воронежского государственного университета. мы хотели опубликовать статью в вашем журнале. серия: системный анализ и информационные технологии. отправляем вам нашу статью и рисунки в отдельных файлах. ждем ответа с дальнейшими инструкциями. какие еще документы нужны, либо какие то коррективы необходимо внести. ",вопросы
" : публикация статьи здравствуйте. прошло уже достаточно много времени и хотелось бы продублировать свой прежний вопрос и узнать, на каком этапе находится статья? нам важно опубликовать работу в этом году. спасибо уважаемые авторы! редакцией журнала вестник вгу саит получена статья реализация квантового алгоритма для решения транспортной задачи коммивояжера статья будет передана на рецензирование. результаты сообщим. здравствуйте, прошу рассмотреть статью на предмет публикации в журнале. если потребуются иные документы или правки обязуюсь оперативно предоставить. спасибо ___________________________________________ potapov s. viktor postgraduate student of the department of computer science institute of computer technology and information security southern federal university 03.08.2018, 23:56, vestnik vsu < автор! 1)журнал вестник вгу серия саит входит в перечень вак. 2)публикации в журнале для всех авторов бесплатные. 3)тематика статьи соответствует направлениям журнала 4) если хотите, чтобы статья была принята к рецензированию, необходимо оформить ее по правилам журнала.правила прикрепляю. здравствуйте. входит ли журнал в перечень журналов вак? какова стоимость публикации статьи? подходит ли работа под тематику журнала? спасибо. ___________________________________________ potapov s. viktor postgraduate student of the department of computer science institute of computer technology and information security southern federal university ",вопросы
"article_tregubov_amm_vsu article_tregubov_amm_vsu.pdf,article_tregubov_amm_vsu.doc приветствую! трегубов алексей, аспирант пмм вгу, хотел бы опубликовать статью по своей научной работе. ",подача статьи
"сведения об авторах.doc, статья_кротов.doc, экспертное_воронеж.pdf сведения об авторах.doc,статья_кротов.doc,экспертное_воронеж.pdf здравствуйте, уважаемая вероника викторовна. хотел бы просить вас принять мою статью к рассмотрению в редакции журнала ""системный анализ и информационные технологии"". kirill krotov",подача статьи
" статья на рецензирование рецензия толстоброва на статью жданова.pdf добрый день! посылаю рецензию. добавлю еще, что у меня возникает вопрос, что в составе чисто программистской работы делают доктора и кандидаты медицинских наук? толстобров александр павлович ______________________________ mailto: тел.: +7(473)2555646 моб.тел.: +79803424150 skype: tapvsu уважаемый александр павлович! прошу отрецензировать статью для вестника автоматизированная информационная система учета и мониторинга учебного процесса в вузе в условиях балльнорейтинговой системы а. и. жданов*, н. а. каплиева**, и. в. юргелас*, е. в. корж*, р. н. фролов*, ю. н. юргелас*, д. а. антонов шаблон рецензии прикрепляю. гаршина в.в. ",рецензирование
" статья на рецензирование рецензия_трофименко.docx 22.10.2018 20:06, vestnik vsu пишет: татья написана плохим языком и не соответствует общим требованиям к работам, публикуемым в научных журналах. невозможно понять ни поставленные задачи, ни полученные результаты. требуется серьезная доработка. alexander krylovetsky computer science faculty voronezh state university +79030252111 +74732304639 ",рецензирование
" статья ув. господа! сообщите, пожалуйста, каковы результаты рецензирования моей статьи под названием <порождение нового знания для создания баз знаний интеллектуальных систем . с ув. одинцов б.е. уважаемый автор! ваша статья находится у рецензента. результаты рецензирования сообщим. from: борис одинцов sent: wednesday, september 26, 2018 8:12 am to: subject: статья здравствуйте, ув. господа! обращаюсь к вам вторично. 17.09.2018 я выслал в ваш адрес свою статью <порождение нового знания для создания баз знаний интеллектуальных систем для рецензирования. сообщите, пожалуйста, подходит ли моя работа для вашего издания. с ув. одинцов б.е. ",вопросы
" : задорожний нет лучше разнести отправлено со смартфона samsung galaxy. исходное сообщение от: vestnik vsu дата: 22.10.2018 23:12 (gmt+03:00) кому: тема: : задорожний владимир григорьевич предлагает разместить в 32018? нам нужно еще в этом же номере о тюкачеве н.а. статью вставить, хорошо ли будет? оригинальное сообщение следует ",вопросы
" рецензия.docx здравствуйте, вероника викторовна! извините, что никак не закончу. помню об этом и в выходные доделаю. виктор григорьевич, добрый день! напоминаю про статью о николае аркадьевиче. решили в 42018. по времени 2 недели есть. вероника гаршина уважаемые коллеги! высылаю рецензию на статью алдабаевой о.г., лукьянова а.м. и лукьянова а.а. ",рецензирование
" возможность публикации в журнале ""вестник вгу. серия: системный анализ и информационные технологии"" ефимов_вестник_вгу_1.1.docx внес необходимые корректировки, файл прилагаю. пн, 22 окт. 2018 г. в 18:32, vestnik vsu уважаемый автор! статья ефимов н.о. разработка и исследование мер близости для прецедентной идентификации фрагментов рукописного текста для рассмотрения к публикации (42018) должна быть оформлена в соответствии с правилами журнала. правила размещены на сайте журнала в разделе авторам. 8 октября, почти два месяца назад я передал вам материалы для рецензирования и дальнейшей публикации. с тех пор от вас не было никаких вестей. если до конца недели я не получи никакой информации, придется принимать меры. вс, 9 сент. 2018 г. в 9:05, никита ефимов здравствуйте, 10 августа передал вам материалы с расчетом на публикацию в сентябре, хотелось бы узнать текущее состояние дел. сб, 11 авг. 2018 г. в 14:34, vestnik vsu материалы статьи получены, будут переданы на рецензирование. здравствуйте, высылаю рабочую версию статьи. при возможности публикации в сентябре обязуюсь доработать в кратчайшие сроки. присылайте, рассмотрим. здравствуйте, предыдущую статью уже отдал в другой журнал. но если есть возможность публикации в выпуске за сентябрь, могу в течение следующей модели подготовить новую статью ( материалы есть). возможно так сделать? 3 авг. 2018 г., в 23:28, vestnik vsu написал(а): уважаемый автор! перечисленные вами темы входят в круг научных направлений, поддерживаемых нашим журналом. присылайте материалы, мы рассмотрим. сейчас рецензируются статьи в 32018 (выход сентябрь) и 42018 (выход январь 2019) здравствуйте, я аспирант ниу белгу по специальности 05.13.17 ""теоретические основы информатики"". работаю над системой прецедентной идентификации фрагментов изображений рукописного текста. хотел бы опубликовать статьи в журнале ""вестник вгу. серия: системный анализ и информационные технологии"" на темы: 1) использование значений энергии в заданных частотных интервалов в качестве признакового пространства в задачах прецедентной идентификации рукописного текста. 2) сегментации цифровых изображений рукописного текста. 3) разработка и исследование различных мер близости в задачах прецедентной идентификации фрагментов рукописного текста. разработка решающей функции. интересуют соответствие тематике журнала, возможность и сроки публикации. ",доработка
"сроки подачи статей здравствуйте, уважаемая редакция журнала! подскажите, пожалуйста, еще есть возможность опубликоваться в этом году в вашем журнале «вестник вгу. серия: системный анализ и информационные технологии». если да то каковы сроки подачи статьи? заранее, спасибо! танюшка григорьева",вопросы
" сроки подачи статей большое спасибо за информацию! уважаемый автор! до 1.11.18 мы рассматриваем статьи в номер 42018. материал должен быть оформлен в соответствии с правилами нашего журнала ( )раздел авторам. проводится рецензирование статей по результатам которого принимается решение о включении статьи в номер. здравствуйте, уважаемая редакция журнала! подскажите, пожалуйста, еще есть возможность опубликоваться в этом году в вашем журнале «вестник вгу. серия: системный анализ и информационные технологии». если да то каковы сроки подачи статьи? заранее, спасибо! танюшка григорьева танюшка григорьева ",вопросы
"статья м.а. калашниковой, г.а. куриной вгу, калашникова, курина.docx глубокоуважаемая редакция! высылаю статью для возможной публикации в вашем журнале. в смысле оформления согласно правилам журнала сделали все, что смогли. с наилучшими пожеланиями авторы галина курина",подача статьи
"статья м.а. калашниковой, г.а. куриной сегодня, 13:29 1 файл сегодня, 13:29 1 файл сегодня, 13:29 1 файл глубокоуважаемая редакция! очень просим вас прислать корректуру статьи. с наилучшими пожеланиями авторы глубокоуважаемая редакция! высылаю статью для возможной публикации в вашем журнале. в смысле оформления согласно правилам журнала сделали все, что смогли. с наилучшими пожеланиями авторы глубокоуважаемая редакция! высылаю статью для возможной публикации в вашем журнале. в смысле оформления согласно правилам журнала сделали все, что смогли. с наилучшими пожеланиями авторы глубокоуважаемая редакция! высылаю статью для возможной публикации в вашем журнале. в смысле оформления согласно правилам журнала сделали все, что смогли. с наилучшими пожеланиями авторы галина курина",доработка
" статьи в формате word спасибо огромное ! постараемся сделать как можно быстрее (вероятно пришлём в понедельник 29.10). с наилучшими пожеланиями, бильченко наталья и григорий 26.10.2018, vestnik написал(а): уважаемые авторы! просьба прислать следующие статьи для проведения верстки в формате word 1) бильченко г. г., бильченко н. г. обратные задачи тепломассообмена на проницаемых поверхностях гиперзвуковых летательных аппаратов. iv. классификация задач на всём участке управления 2) бильченко г. г., бильченко н. г. обратные задачи тепломассообмена на проницаемых поверхностях гиперзвуковых летательных аппаратов.v. смешанные задачи на фрагментах участка управления гаршина в.в. ",доработка
" статья м.а. калашниковой, г.а. куриной большое спасибо, уважаемая вероника викторовна, за сообщение. с наилучшими пожеланиями курина уважаемые авторы! редакцией журнала вестник вгу серия системный анализ и информационные технологии получена статья калашникова м. а., курина г. а. приближения любого порядка асимптотического решения трехтемповой линейноквадратичной задачи оптимального управления методом прямой схемы статья принята в номер 32018. макет верстки статьи будет выслан для сверки. сегодня, 13:29 1 файл сегодня, 13:29 1 файл сегодня, 13:29 1 файл глубокоуважаемая редакция! очень просим вас прислать корректуру статьи. с наилучшими пожеланиями авторы глубокоуважаемая редакция! высылаю статью для возможной публикации в вашем журнале. в смысле оформления согласно правилам журнала сделали все, что смогли. с наилучшими пожеланиями авторы глубокоуважаемая редакция! высылаю статью для возможной публикации в вашем журнале. в смысле оформления согласно правилам журнала сделали все, что смогли. с наилучшими пожеланиями авторы глубокоуважаемая редакция! высылаю статью для возможной публикации в вашем журнале. в смысле оформления согласно правилам журнала сделали все, что смогли. с наилучшими пожеланиями авторы галина курина галина курина ",рецензирование
"новая статья в.г. задорожнего, г.а. куриной вгу, задорожний, курина.docx глубокоуважаемая редакция, высылаем статью для возможной публикации в журнале. просим прислать корректуру. с наилучшими пожеланиями авторы ",подача статьи
" : новая статья в.г. задорожнего, г.а. куриной image.png уважаемая редакция, я являюсь автором одной из статей. я не большой эксперт использования word, поэтому переспрошу. статьи набирались в word 2016 через редактор формул на панели в правилах сказано набрать в ms word 2007 и выше. это требование является выполненным. у меня нет другого редактора формул в word. поясните пожалуйста, какименно нужно было набирать формулы и в какой версии word. может у вас есть шаблон нужного word документа? может вы можете прислать инструкцию, как именно выбрать нужный формат формул? есть ли способ както переконвертировать формулы? поможет ли сохранение в word 2003? жду ответа. поскольку совершенно не понимаю, как исправить в связи с имеющимся у меня приложением office. маргарита калашникова уважаемые авторы! статья получена редакцией. есть замечание по оформлению по двум присланным статьям: 1)приближения любого порядка асимптотического решения трехтемповой линейноквадратичной задачи оптимального управления методом прямой схемы м. а. калашникова, г. а. курина 2)управление системой, обеспечивающее периодическое в среднем решение в. г. задорожний, г. а. курина все формулы и обозначения символов в тексте должны быть набраны в equation или mathtype. нужно перенабрать формулы, ждем до конца недели. глубокоуважаемая редакция, высылаем статью для возможной публикации в журнале. просим прислать корректуру. с наилучшими пожеланиями авторы галина курина margarita kalashnikova ",доработка
"о николае.docx о николае.docx здравствуйте, вероника викторовна! высылаю вам предварительный вариант заметки о николае аркадиевиче. я разослал его нескольким коллегам на предмет оценивания и корректировки, в том числе дополнения. надеюсь получить от них отклик. с уважением, в. хлебостроев",подача статьи
"статья к публикации_томск григорьева т.е., дегтярева н.а., дмитриев в.м..docx,рисунок 1.jpg,рисунок 2.jpg,рисунок 3.jpg,сведения об авторах.docx здравствуйте уважаемая редакция журнала! направляем вам статью ""концептуальная модель планирования процесса снегоуборки"" авторов григорьевой т.е., дегтяревой н.а., дмитриева в.м. для опубликования в вашем журнале в серии ""системный анализ и информационные технологии"". к статье прикладываем сведения об авторах и рисунки к статье. заранее большое спасибо! танюшка григорьева",подача статьи
" : новая статья в.г. задорожнего, г.а. куриной image.png,28_10_zad.,kurina paper vsu.doc,вгу калашникова, курина.doc уважаемая редакция, дополнительно отправляю вам статьи, сохраненные в более старой версии word. посмотрите пожалуйста, может они удовлетворят требованиям? пожалуйста ответье как у вас будет возможность. в случае дополнительной корректировки формул потребует очень много времени. маргарита калашникова уважаемая редакция, я являюсь автором одной из статей. я не большой эксперт использования word, поэтому переспрошу. статьи набирались в word 2016 через редактор формул на панели в правилах сказано набрать в ms word 2007 и выше. это требование является выполненным. у меня нет другого редактора формул в word. поясните пожалуйста, какименно нужно было набирать формулы и в какой версии word. может у вас есть шаблон нужного word документа? может вы можете прислать инструкцию, как именно выбрать нужный формат формул? есть ли способ както переконвертировать формулы? поможет ли сохранение в word 2003? жду ответа. поскольку совершенно не понимаю, как исправить в связи с имеющимся у меня приложением office. маргарита калашникова уважаемые авторы! статья получена редакцией. есть замечание по оформлению по двум присланным статьям: 1)приближения любого порядка асимптотического решения трехтемповой линейноквадратичной задачи оптимального управления методом прямой схемы м. а. калашникова, г. а. курина 2)управление системой, обеспечивающее периодическое в среднем решение в. г. задорожний, г. а. курина все формулы и обозначения символов в тексте должны быть набраны в equation или mathtype. нужно перенабрать формулы, ждем до конца недели. глубокоуважаемая редакция, высылаем статью для возможной публикации в журнале. просим прислать корректуру. с наилучшими пожеланиями авторы галина курина margarita kalashnikova margarita kalashnikova ",подача статьи
" : новая статья в.г. задорожнего, г.а. куриной image.png,вгу калашникова - 1page test.docx уважаемая редакция, уважаемая вероника викторовна, я сделала одну страницу в новом редакторе формул mathtype. пожалуйста посмотрите, удовлетворяет ли сейчас требованиям журнала? маргарита калашникова уважаемая редакция, дополнительно отправляю вам статьи, сохраненные в более старой версии word. посмотрите пожалуйста, может они удовлетворят требованиям? пожалуйста ответье как у вас будет возможность. в случае дополнительной корректировки формул потребует очень много времени. маргарита калашникова уважаемая редакция, я являюсь автором одной из статей. я не большой эксперт использования word, поэтому переспрошу. статьи набирались в word 2016 через редактор формул на панели в правилах сказано набрать в ms word 2007 и выше. это требование является выполненным. у меня нет другого редактора формул в word. поясните пожалуйста, какименно нужно было набирать формулы и в какой версии word. может у вас есть шаблон нужного word документа? может вы можете прислать инструкцию, как именно выбрать нужный формат формул? есть ли способ както переконвертировать формулы? поможет ли сохранение в word 2003? жду ответа. поскольку совершенно не понимаю, как исправить в связи с имеющимся у меня приложением office. маргарита калашникова уважаемые авторы! статья получена редакцией. есть замечание по оформлению по двум присланным статьям: 1)приближения любого порядка асимптотического решения трехтемповой линейноквадратичной задачи оптимального управления методом прямой схемы м. а. калашникова, г. а. курина 2)управление системой, обеспечивающее периодическое в среднем решение в. г. задорожний, г. а. курина все формулы и обозначения символов в тексте должны быть набраны в equation или mathtype. нужно перенабрать формулы, ждем до конца недели. глубокоуважаемая редакция, высылаем статью для возможной публикации в журнале. просим прислать корректуру. с наилучшими пожеланиями авторы галина курина margarita kalashnikova margarita kalashnikova margarita kalashnikova ",доработка
"статья в вестник вгу. серия: системный анализ и информационные технологии (повторная отправка после рецензирования) sharov_k_d_medvedeva_o_a_model_otsenki_kreditosposobnosti_zaemschikov_na_osnove_nechetkoy_logiki.docx,sharov_k_d_medvedeva_o_a_model_otsenki_kreditosposobnosti_zaemschikov_na_osnove_nechetkoy_logiki.pdf повторно оправляю статью, после устранения приведенных замечаний. уважаемые авторы! получена рецензия на статью модель оценки кредитоспособности заемщиков на основе нечеткой логики шаров к. д., медведева о. а рецензия содержит замечания, после устранения которых статья может быть опубликована. текст рецензии прикрепляю. отв. секретарь журнала гаршина вероника викторовна",доработка
"proнэикон: август-октябрь 2018 открыть письмо в браузере () выпуск № 4 (августоктябрь 2018) новости нэикон опубликован первый выпуск журнала ""наука и научная информация"" () (scholarly research and information). журнал публикует научные материалы по всем вопросам, связанным с созданием, продвижением и использованием электронных научных и образовательных ресурсов, определением места и роли электронных информационных ресурсов и сервисов в процессе научного исследования и решении вопросов государственной политики, направленной на повышение уровня образования и науки, качества научных публикаций и развития системы научных периодических изданий и расширения их присутствия в международном научноинформационном пространстве. журнал ""наука и научная информация"" выходит раз в квартал под открытой лицензией creative commons attribution 4.0 license. статьи в журнале публикуются по модели золотого (платинового) открытого доступа. плата за публикацию статей не взимается. принимаются к рассмотрению статьи на русском и английском языках. журнал ""наука и научная информация"" зарегистрирован как сми, имеет issn и префикс doi. проект нора (национальный агрегатор открытых репозиториев российских университетов) () проблемы разработки институциональных репозиториев были проанализированы на конференции «университетская библиотека: точки роста» (1013 сентября, томск) в докладе «переосмысление роли институционального репозитория» () евгения николаевича струкова, директора научной библиотеки им. н.и. лобачевского казанского федерального университета – участника проекта нора. доклад об основных принципах, положениях и текущем состоянии проекта нора был представлен на конференции libway2018 (1215 сентября, новосибирск): скалабан алексей витальевич, «нора – национальный агрегатор открытых репозиториев российских университетов» () . 78 ноября 2018 г.в тюмени будет проводиться серия семинаров, посвященных вопросам открытого доступа к научной информации () . ранее семинары в рамках проекта нора проводились в томске, казани, санктпетербурге, красноярске и твери. видеозаписи и презентации докладов доступны в разделе “мероприятия” () на сайте проекта. чтобы принять участие в проекте нора, заполните заявку () или напишите марине зельдиной по адресу elpub* журналы на платформе elpub получили новый дизайн () , который создавался командой российских и международных экспертов. если вы хотите получить более подробную информацию о работе с платформой elpub, свяжитесь с максимом митрофановым: +7 (916) 9158395 *на платформе elpub размещено 300 журналов “бюллетень сибирской медицины”, ”хирургия позвоночника”, “юг россии: экология, развитие”, “информационноуправляющие системы” вошли в scopus. “цифровая экономика”, “управленческие науки”, “финансы: теория и практика”, “мир новой экономики”, ""безопасность и риск фармакотерапии"" включены в doaj. “мир (модернизация. инновации. развитие)"" включен в econlit. crossref нэикон открыл русскоязычную линию поддержки для организаций, работающих с crossref. мы будем рады поделиться с вами опытом, накопленным за 5 лет работы с crossref. с нашей помощью 364 организации стали членами pila. в рамках рамках работы с русскоязычными пользователями мы: * поможем правильно сформировать запрос в техподдержку crossref; * разберемся, почему не получается зарегистрировать doi; * ответим на любые вопросы, которые у вас возникли при работе с crossref. чтобы получить консультацию, отправьте запрос на . конференции, семинары и программы повышения квалификации опубликованы презентации докладов () 6й международной конференции нэикон «электронные научные и образовательные ресурсы: создание, продвижение и использование» (2229 сентября, ереван, армения). опубликованы презентации и видеозаписи докладов () серии семинаров по проекту “национальный агрегатор открытых репозиториев российских университетов” (67 сентября, красноярск () ). издательские услуги нэикон нэикон оказывает научным журналам весь комплекс услуг по предпечатной подготовке и печати научных журналов. мы делаем: * верстку (pdf и html) * техническое редактирование * корректуру * литературное редактирование * отрисовку * переводы * печать * рассылку * отправку выпусков в ринц * регистрацию doi * и многое другое. в портфеле издательства нэикон на настоящий момент 13 журналов. чтобы получить более подробную информацию об издательских услугах нэикон, свяжитесь с максимом митрофановым: +7 (916) 9158395 услуги для библиотек и научных организаций в ответ на потребность научных организаций в предоставлении доступа к результатам научных исследований нэикон разработал сервис “репозиторий научной организации”. репозиторий агрегирует данные о научных исследованиях организации и является единой точкой доступа к ним, позволяет управлять авторскими правами, передавать метаданные в российские и международные поисковые системы, повышает видимость и цитируемость работ (в том числе архивных). чтобы узнать больше о сервисе “репозиторий научной организации”, свяжитесь с максимом митрофановым ============================================================ copyright © 2018 нэикон, все права защищены. данное письмо не требует ответа. по всем возникающим вопросам обращайтесь к контактному лицу, указанному выше. чтобы изменить настройки подписки, воспользуйтесь одной из ссылок: ** изменить настройки подписки () или ** отписаться от рассылки () . ",другое
