text,category
" новая статья в.г. задорожнего, г.а. куриной уважаемая редакция, сообщите пожалуйста порядке статьей? спасибо маргарита уважаемая редакция, отправляю исправленный вариант статьи. надеюсь, порядке.формулы исправлены. огромное спасибо помощь корректировке статьи. просим прислать корректуру. вторая статья задорожнего в.г., куриной г.а. доработке. пришлю позже. маргарита калашникова добрый вечер формулы номерами нужно ровнять. процессе верстки красиво. требования отдельными объектами имели длину см. сожалению, шаблона нет, задумались разработке ) уважаемая редакция, благодарю ответ. хотела уточнить насчет замечаний. вставляла формулы таблицу, это выглядело ровно. оформлять виде таблицы? формулы выделяются отдельный объект. просто табличного вида, понимаю оформить нумерованные формулы. насчет длины формулы предоставленном мной варианте, правило см соблюдено моему мнению. т.е. моему мнению, предоставила корректный вариант набора формул статьи. прошу уточнить моим вопросам. вариант правильного оформления, шаблон какойто, это очень помогло. спасибо огромное помощь. маргарита уважаемые авторы формат набора формул правильный, замечания ) каждая формула должна отдельным объектом, ) длина формулы должна см (ширина столбца верстке) уважаемая редакция, уважаемая вероника викторовна, сделала одну страницу новом редакторе формул mathtype. пожалуйста посмотрите, удовлетворяет требованиям журнала? маргарита калашникова уважаемая редакция, дополнительно отправляю статьи, сохраненные старой версии word. посмотрите пожалуйста, удовлетворят требованиям? пожалуйста ответье возможность. случае дополнительной корректировки формул потребует очень времени. маргарита калашникова уважаемая редакция, являюсь автором одной статей. большой эксперт использования word, поэтому переспрошу. статьи набирались word редактор формул панели правилах сказано набрать ms word выше. это требование является выполненным. другого редактора формул word. поясните пожалуйста, какименно нужно набирать формулы версии word. шаблон нужного word документа? можете прислать инструкцию, именно выбрать нужный формат формул? способ както переконвертировать формулы? поможет сохранение word ? жду ответа. поскольку совершенно понимаю, исправить связи имеющимся приложением office. маргарита калашникова уважаемые авторы статья получена редакцией. замечание оформлению двум присланным статьям )приближения любого порядка асимптотического решения трехтемповой линейноквадратичной задачи оптимального управления методом прямой схемы м. а. калашникова, г. а. курина )управление системой, обеспечивающее периодическое среднем решение в. г. задорожний, г. а. курина формулы обозначения символов тексте должны набраны equation mathtype. нужно перенабрать формулы, ждем конца недели. глубокоуважаемая редакция, высылаем статью возможной публикации журнале. просим прислать корректуру. наилучшими пожеланиями авторы галина курина margarita kalashnikova margarita kalashnikova margarita kalashnikova margarita kalashnikova margarita kalashnikova margarita kalashnikova",вопросы
леденевой матвеевалейникова.docx вероника высылаю рецензию статью матвеева. лтм,рецензирование
"рецензия статью ефимов_вестник_вгу.rar,ефимов_вестник_вгу_..docx внес статью корректировки соответствии рецензией, перевел формулы mathtype, исправил список литературы,приложил файлы рисунков архиве. рисункам понял требовалось сделать, речь том, рисунки представлены несколькими изображениями, необходимо одним могу это исправить, просто конца ясно, сколько пространства (в случае представления текста две колонки). объем статьи представлении колонками составляет стр. вт, нояб. г. , vestnik vsu уважаемый автор получена рецензия статью разработка исследование мер близости прецедентной идентификации фрагментов рукописного текста. ефимов н.о. рецензия содержит небольшие замечания, устранения которых опубликована номере вестник вгу саит. текст рецензии прикрепляю. замечания оформлению статьи ) формулы обозначения символов тексте должны набраны equation mathtype длинные формулы разбить части (не см). т.к. верстка колонки. ) должны правильно оформлены рисунки прислать jpg файлами ) обратите внимание оформление списка литературы прикрепляю правила оформления статей, внимательно изучите технические требования.",доработка
"матвеев, алейникова оптимизация сетевой модели снечеткостью (посл).docx уважаемая вероника викторовна, высылаю исправленный вариант статьи ссылкой статью леденевой т.м. документе word вставила список литературы ссылку номером , ссылки, следующие ней, поменялись соответственно [] [], [] []. все, исправила, выделила жирным шрифтом красным цветом (в версии word стр. ,,,). наталья алейникова",доработка
"статья рецензирование рецензия статью.docx указать ошибки отправить доработку. статьи должны качественными. делать, многое стало лучше, статья попрежнему содержит ошибки (в формулах)? направить доработку? ирина леонидовна получен исправленный вариант статьи ответы авторов замечания рецензии. отправляю материал повторного рассмотрения возможности публикации журнале вестник вгу саит. уважаемая ирина леонидовна прошу отрецензировать статью научного журнала вестник вгу саит и. а. седых, в. а. истомин нейросетевое моделирование процесса охлаждения полосы стане горячей прокатки большая просьба сделать это оперативно .., т.к. многие статьи оформлены правильно авторам нужно корректировать оформление. шаблон рецензии файл правилами оформления статей прикрепляю. каширина ирина каширина ирина каширина ирина",доработка
"сверка статьи рис.png здравствуйте проверил статью раз, единственное, ошибка рисунке опечатка (последний блок снизу ""формирование множества упорядоченных пар документкатегория""), исправленную версию прилагаю. замечаний нет. уважением, обухов а.д. сб .. , vestnik vsu пишет уважаемые авторы просьба срочно проверить верстку статьи ошибки. неточности, пришлите список найденных ошибок.",доработка
"re[] новая статья в.г. задорожнего, г.а. куриной вгу, задорожний, курина.docx уважаемая редакция, отправляю статью куриназадорожний. прошу прощение задержку. верстку статьи проверяю. спасибо огромное магарита уважаемые авторы просьба срочно проверить верстку статьи ошибки. неточности, пришлите список найденных ошибок. p/s ждем доработанную статью куриназадорожний, задерживаем выход журнала. присылайте уважаемая редакция, сообщите пожалуйста порядке статьей? спасибо маргарита уважаемая редакция, отправляю исправленный вариант статьи. надеюсь, порядке.формулы исправлены. огромное спасибо помощь корректировке статьи. просим прислать корректуру. вторая статья задорожнего в.г., куриной г.а. доработке. пришлю позже. маргарита калашникова добрый вечер формулы номерами нужно ровнять. процессе верстки красиво. требования отдельными объектами имели длину см. сожалению, шаблона нет, задумались разработке ) уважаемая редакция, благодарю ответ. хотела уточнить насчет замечаний. вставляла формулы таблицу, это выглядело ровно. оформлять виде таблицы? формулы выделяются отдельный объект. просто табличного вида, понимаю оформить нумерованные формулы. насчет длины формулы предоставленном мной варианте, правило см соблюдено моему мнению. т.е. моему мнению, предоставила корректный вариант набора формул статьи. прошу уточнить моим вопросам. вариант правильного оформления, шаблон какойто, это очень помогло. спасибо огромное помощь. маргарита уважаемые авторы формат набора формул правильный, замечания ) каждая формула должна отдельным объектом, ) длина формулы должна см (ширина столбца верстке) уважаемая редакция, уважаемая вероника викторовна, сделала одну страницу новом редакторе формул mathtype. пожалуйста посмотрите, удовлетворяет требованиям журнала? маргарита калашникова уважаемая редакция, дополнительно отправляю статьи, сохраненные старой версии word. посмотрите пожалуйста, удовлетворят требованиям? пожалуйста ответье возможность. случае дополнительной корректировки формул потребует очень времени. маргарита калашникова уважаемая редакция, являюсь автором одной статей. большой эксперт использования word, поэтому переспрошу. статьи набирались word редактор формул панели правилах сказано набрать ms word выше. это требование является выполненным. другого редактора формул word. поясните пожалуйста, какименно нужно набирать формулы версии word. шаблон нужного word документа? можете прислать инструкцию, именно выбрать нужный формат формул? способ както переконвертировать формулы? поможет сохранение word ? жду ответа. поскольку совершенно понимаю, исправить связи имеющимся приложением office. маргарита калашникова уважаемые авторы статья получена редакцией. замечание оформлению двум присланным статьям )приближения любого порядка асимптотического решения трехтемповой линейноквадратичной задачи оптимального управления методом прямой схемы м. а. калашникова, г. а. курина )управление системой, обеспечивающее периодическое среднем решение в. г. задорожний, г. а. курина формулы обозначения символов тексте должны набраны equation mathtype. нужно перенабрать формулы, ждем конца недели. глубокоуважаемая редакция, высылаем статью возможной публикации журнале. просим прислать корректуру. наилучшими пожеланиями авторы галина курина margarita kalashnikova margarita kalashnikova margarita kalashnikova margarita kalashnikova margarita kalashnikova margarita kalashnikova margarita kalashnikova",доработка
"новая статья м.а. калашниковой г.а. куриной вгу калашникова, курина - ...docx,калашникова, курина ...pdf уважаема редакция, проверила корректуру. нашла некоторые ошибки своей стороны. пожалуйста исправьте. ошибки выделила желтым цветом файлах. правильный вариант формул содержится word файле выделены желтым цветом. ) формуле () (стр. pdf) пропущены угловые скобки скалярного произведения. ) стр. pdf исправить индекс ""n"" ""j"". ) стр. pdf исправить индекс ""n"" ""j"" исправить формулу. ошибок нашла. пришлите пожалуйста окончательный вариант исправлений просмотр. спасибо маргарита",доработка
"сверка статьи уважаемая редакция хорошо уважаемые авторы просьба срочно проверить верстку статьи ошибки. неточности, пришлите список найденных ошибок.",проверка статьи
"статья вестник вгу. серия системный анализ информационные технологии (повторная отправка рецензирования) .png,.png,.jpg,.png,sharov_k_d_medvedeva_o_a_model_otsenki_kreditosposobnosti_zaemschikov_na_osnove_nechetkoy_logiki.docx,sharov_k_d_medvedeva_o_a_model_otsenki_kreditosposobnosti_zaemschikov_na_osnove_nechetkoy_logiki.pdf уважаемые авторы получена рецензия статью модель оценки кредитоспособности заемщиков основе нечеткой логики шаров к. д., медведева о. рецензия содержит замечания, устранения которых статья опубликована. текст рецензии прикрепляю. отв. секретарь журнала гаршина вероника викторовна",доработка
"седых, истомин_уважаемые авторы получена повторная рецензия доработанную статью. рецензии указаны замечания, устранения которых статья принята номер журнала вестник вгу саит. текст рецензии прикрепляю. прикладываем полный пакет документов. уважаемая, гаршина вероника викторовна отправляем переделанную статью ответ рецензенту. владимир истомин владимир истомин владимир истомин",доработка
"номера страниц привет, вероника известны страницы нашей статьи ем номере вестника?",вопросы
"статья рецензирование рецензия статью вестник вгу.docx вероника викторовна сожалению, повторная доработка, взгляд, существенно усугубила ситуацию, возникло устойчивое ощущение, результаты вычислительного эксперимента статье некорректны, никакой новизны изначально (авторы используют стандартные общеизвестные методы). связи этим могу рекомендовать статью опубликованию. ирина леонидовна авторы доработали статью замечаниям рецензии. посмотрите, возможна публикация. прикрепляю новый вариант статьи ответ рецензенту. указать ошибки отправить доработку. статьи должны качественными. делать, многое стало лучше, статья попрежнему содержит ошибки (в формулах)? направить доработку? ирина леонидовна получен исправленный вариант статьи ответы авторов замечания рецензии. отправляю материал повторного рассмотрения возможности публикации журнале вестник вгу саит. уважаемая ирина леонидовна прошу отрецензировать статью научного журнала вестник вгу саит и. а. седых, в. а. истомин нейросетевое моделирование процесса охлаждения полосы стане горячей прокатки большая просьба сделать это оперативно .., т.к. многие статьи оформлены правильно авторам нужно корректировать оформление. шаблон рецензии файл правилами оформления статей прикрепляю. каширина ирина каширина ирина каширина ирина каширина ирина",рецензирование
"сверка статьи уважаемая редакция, автор курина г.а. находится командировке. просим прощение задержку. статья находится проверке. стараемся прислать скорее. суважением маргарита уважаемые авторы просьба срочно проверить верстку статьи ошибки. формул, нужна авторская проверка. ждем вашу сверку (все остальные статьи проверены). margarita kalashnikova",проверка статьи
"сверка статьи вгу, задорожний, курина ...docx,задорожний, курина ...pdf уважаемая редакция, проверка выполнена. сделаны изменения формулах внесены исправления word. полностью исправленная формула выделена желтым цветом. места исправлений pdf также выделены желтым цветом. пожалуйста пришлите исправленный вариант просмотрт. спасибо маргарита уважаемые авторы просьба срочно проверить верстку статьи ошибки. формул, нужна авторская проверка. ждем вашу сверку (все остальные статьи проверены). margarita kalashnikova",доработка
"статья выписка.jpg,экспертное.jpg,тихомиров.docx уважаемая редакция, направляем материалы статье "" программное обеспечение задачи определения оптимального времени вулканизации резиновых смесей "" авторов с.г. тихомиров, о.в. карманова, в.к. битюков, а.а. маслов. качестве рецензента назначить д.т.н., проф. матвеева м.г., является специалистом данной области исследования. коллектива авторов уважением д.т.н., проф. тихомиров сергей германович александр маслов",подача статьи
"статья выписка.jpg,экспертное.jpg,тихомиров.docx уважаемая редакция, направляем материалы статье "" программное обеспечение задачи определения оптимального времени вулканизации резиновых смесей "" авторов с.г. тихомиров, о.в. карманова, в.к. битюков, а.а. маслов. качестве рецензента просим назначить д.т.н., проф. матвеева м.г., является специалистом данной области исследования. коллектива авторов уважением д.т.н., проф. тихомиров сергей германович александр маслов",подача статьи
"сверка статьи задорожний, курина.pdf некоторых выделенных формулах изменений нашла. формулах знаки переноса операции следующую строку убрала. правка, пусть печатают верстку, красной ручкой исправляют, сканируют присылают. формулы большие, искать правку сложно. пт, нояб. г. , vestnik vsu сверка задорожнийкурина оригинальное сообщение следует forwarded message from margarita kalashnikova to vestnik vsu cc ""галина курина"" bcc date thu, nov subject сверка статьи уважаемая редакция, проверка выполнена. сделаны изменения формулах внесены исправления word. полностью исправленная формула выделена желтым цветом. места исправлений pdf также выделены желтым цветом. пожалуйста пришлите исправленный вариант просмотрт. спасибо маргарита уважаемые авторы просьба срочно проверить верстку статьи ошибки. формул, нужна авторская проверка. ждем вашу сверку (все остальные статьи проверены). margarita kalashnikova",доработка
"номера страниц спасибо скоро вышлем обновленную версию статьи ый номер. пт, нояб. г. , vestnik vsu известны ))) прикрепляю привет, вероника известны страницы нашей статьи ем номере вестника?",другое
"просим рассмотреть возможность публикации статья_остринская_ли_пестова_сю_козлова_ав_ключенко_аа.docx,рис .jpg,рис .jpg,рис .jpg,рис .jpg,рис .jpg добрый день просим рассмотреть возможность публикации нашей статьи ближайшем номере журнала вестник вгу. серия системный анализ информационные технологии. тел. ",подача статьи
статья_поначугин_выбор оптимальной системы электронной идентификации транспотном обслуживании ponachugin_selection of the optimal electronic identification system for transport service.doc здравствуйте направляю статью публикации вашем журнале.,подача статьи
"сверка статьи задорожний курина scan курина задорожний.z,задорожний, курина new.pdf уважаемая редакция, просим дополнительно внести следующие исправления страница столбец строка сверху убрать знак плюс; страница столбец строка последняя снизу убрать знак умножения; страница толбец строка сверху. заменить нижний предел \tau; страница столбец строка сверху. заменить раза нижний предел s \tau; страница столбец строка сверху. добавить знак умножения слева. прикрепляем сканированный вариант. сожалению цветного сканера, поэтому дано дополнительное описание исправлен pdf желтым цветом. случае вопросов обращайтесь. благодарим понимание ожидание. авторы уважаемые авторы изменения верстку внесены. правка, печатайте верстку, красной ручкой исправляйте, сканируйте присылайте. формулы большие, искать правку сложно. прикрепляю исправленный вариант верстки. гаршина в.в. уважаемая редакция, проверка выполнена. сделаны изменения формулах внесены исправления word. полностью исправленная формула выделена желтым цветом. места исправлений pdf также выделены желтым цветом. пожалуйста пришлите исправленный вариант просмотрт. спасибо маргарита уважаемые авторы просьба срочно проверить верстку статьи ошибки. формул, нужна авторская проверка. ждем вашу сверку (все остальные статьи проверены). margarita kalashnikova margarita kalashnikova",доработка
"статья тихомиров_исправленный вариант.docx уважаемая редакция, направляем исправленный вариант статьи "" программное обеспечение задачи определения оптимального времени вулканизации резиновых смесей "" авторов с.г. тихомиров, о.в. карманова, в.к. битюков, а.а. маслов. качестве рекомендации рецензента д.т.н. матвеева м.г. заменен заголовок раздела релевантный содержанию раздела программная реализация методики модельном примере. уважаемые авторы получена рецензия статью. рецензия положительная, содержит замечание, устранения которого принята номер _ вестник вгу саит. текст рецензии прикрепляю. уважаемая редакция, направляем материалы статье "" программное обеспечение задачи определения оптимального времени вулканизации резиновых смесей "" авторов с.г. тихомиров, о.в. карманова, в.к. битюков, а.а. маслов. качестве рецензента просим назначить д.т.н., проф. матвеева м.г., является специалистом данной области исследования. коллектива авторов уважением д.т.н., проф. тихомиров сергей германович александр маслов александр маслов",доработка
"статья картинки.rar,тихомиров_исправленный вариант .docx уважаемая редакция, высылаем рисунки статьи отдельным архивом файлами. формулы перенабраны equation (стиль размер –заводские). высылаем исправленный вариант. уважаемые авторы исправленный замечаниям рецензента вариант статьи получен. замечания техническому оформлению ) рисунки нужно прислать дополнительными файлами ) формулы обозначения символов тексте должны набраны equation mathtype. должны отдельными объектами. длинные формулы должны разбиты , см (т.к. верстается колонки) прикрепляю правила оформления статей, внимательно изучите технические требования. уважаемая редакция, направляем исправленный вариант статьи "" программное обеспечение задачи определения оптимального времени вулканизации резиновых смесей "" авторов с.г. тихомиров, о.в. карманова, в.к. битюков, а.а. маслов. качестве рекомендации рецензента д.т.н. матвеева м.г. заменен заголовок раздела релевантный содержанию раздела программная реализация методики модельном примере. уважаемые авторы получена рецензия статью. рецензия положительная, содержит замечание, устранения которого принята номер _ вестник вгу саит. текст рецензии прикрепляю. уважаемая редакция, направляем материалы статье "" программное обеспечение задачи определения оптимального времени вулканизации резиновых смесей "" авторов с.г. тихомиров, о.в. карманова, в.к. битюков, а.а. маслов. качестве рецензента просим назначить д.т.н., проф. матвеева м.г., является специалистом данной области исследования. коллектива авторов уважением д.т.н., проф. тихомиров сергей германович александр маслов александр маслов александр маслов",доработка
"рецензия статью спасибо пятницу ещё вычитаю пришлю отправлено mail.ru android четверг, ноября г., vestnik vsu ирина леонидовна получена положительная рецензия статью исследование сравнительный анализ методов оптимизации, иаспользуемых обучении нейронных сетей и.л. каширина, м. в. демченко статья принята . пожелание рецензента статье тексте рецензии.",проверка статьи
"статья четвертый номер применение метода инструментальных переменных обновленная.docx привет, вероника высылаю статью четвертый номер ссылкой статью третьем номере.",подача статьи
"рецензия статью статья_остринская_ли_пестова_сю_козлова_ав_ключенко_аа_правл.docx,рис .jpg,рис .jpg,рис .jpg,рис .jpg,рис .jpg доброго времени суток высылаем статью устраненными замечаниями. уважаемые авторы получена рецензия статью автоматизация взаимодействия региональных навигационноинформационных систем мониторинге транспортных средств л.и. остринская, с.ю. пестова, а.в. козлова, а.а. ключенко. рецензия содержит замечания, устранения которых статья принята публикации. текст рецензии прикрепляю. от. секретарь журнала вестник вгу саит гаршина в.в. тел. ",доработка
"статья_поначугин_выбор оптимальной системы электронной идентификации транспотном обслуживании ponachugin_selection of the optimal electronic identification system for transport service v.doc здравствуйте. спасибо оперативный ответ подробную рецензию, отправляю исправленную работу нояб. г., , vestnik vsu написал(а)",доработка
"рецензия статью демченко м. вестник вгу.doc здравствуйте, вероника викторовна посылаю статью исправленными опечатками. начале оказалось, действительно, очень много( приношу свои извинения рецензенту. текст чернового варианта статьи готовила аспирантка, правила содержательную часть, начало почемуто обратила внимания. ирина леонидовна получена положительная рецензия статью исследование сравнительный анализ методов оптимизации, иаспользуемых обучении нейронных сетей и.л. каширина, м. в. демченко статья принята . пожелание рецензента статье тексте рецензии.",доработка
"поздравляем выходом журнала ноября здравствуйте, уважаемая вероника викторовна поздравляем выходом , огромное спасибо ваше долготерпение, снисхождение нашим ошибкам исправление замечаний наилучшими пожеланиями, наталья григорий бильченко",другое
"приглашаем вебинар elpub ""антиплагиат"" декабря открыть письмо браузере () уважаемые коллеги компании ""антиплагиат"" нэикон приглашают ваших коллег декабря г. . (мск) открытый вебинар ""анитплагиат"" elpub использовать правильно?"" платформа elpub система комплексной поддержки сопровождения научного журнала. благодаря интеграции системой поиска текстовых заимствований антиплагиат пользователи платформы имеют возможность проверять оригинальность тексты рукописей статей. корректно интерпретировать результаты проверки? нужно устанавливать жесткие требования проценту оригинальности текста? анализировать полный отчет? * увидим, организована проверка статей заимствования платформе еlpub; * выясним, работает система антиплагиат; * обсудим требования оригинальности научных статей; * узнаем, каким коллекциям происходит проверка заимствования; * конкретных примерах рассмотрим оценку корректности заимствований; * разберемся ситуацией самоцитирования. спикеры * алексей викулин, эксперт нп нэикон; * ольга беленькая, руководитель учебнометодического центра компании антиплагиат. приглашаем участию сотрудников редакций научных журналов, пользователей elpub. участия необходимо зарегистрироваться () участие бесплатное. вопросам участия вебинаре, пожалуйста, обращайтесь беленькая ольга, руководитель учебнометодического центра компании антиплагиат () доб. ============================================================ copyright © нэикон, all rights reserved. данное письмо требует ответа. всем возникающим вопросам обращайтесь контактному лицу, указанному выше. изменить настройки подписки, воспользуйтесь одной ссылок ** изменить настройки подписки () ** отписаться рассылки () .",другое
"вопрос итогах рецензирования здравствуйте, уважаемая редакция журнала отправляли статью ""концептуальная модель планирования процесса снегоуборки"" авторов григорьевой т.е., дегтяревой н.а., дмитриева в.м. опубликования вашем журнале серии ""системный анализ информационные технологии"" хотела уточнить прошло рецензирование, статья принята печати? спасибо уважением, аспирантка григорьева татьяна евгеньевна.",вопросы
"публикация здравствуйте, хотела узнать, принимаете статьи публикации период декабрь январь года? да, сколько стоить одна статья?",вопросы
"статья журнал формальной семантизации сущ-ныхполн.docx уважаемая вероника викторовна шлю статью вестника вгу. серия системный анализ информационные технологии. прошу прощения, затянул подачей. очень важно, статья попала номер года иначе нечем отчитываться гранту. а. кретов.",подача статьи
"приглашаем вебинар crossref декабря открыть письмо браузере () уважаемые коллеги приглашаем принять участие русскоязычном вебинаре crossref. декабря (начало . московскому времени). время вебинара подробно расскажем сервисе crossmark, который дает простую возможность издателям сообщать любых изменениях опубликованных статьях поддерживать метаданные актуальном состоянии предоставления читателям полной информации статье. обсудим технические требования сайту pdfфайлам использования crossmark, процедуру подключения сервису, рассмотрим настройку crossmark примере одного российских журналов. приглашаем участию вебинаре пользователей crossmark членов crossref, заинтересованных подключении сервису. спикер максим игоревич митрофанов, crossref ambassador россии. можете зарегистрироваться вебинар ссылке вопросы, возникающие работе сервисами crossref работе doi, можете задавать службу поддержки crossref служба поддержки работает русском языке. ============================================================ copyright © нэикон, all rights reserved. данное письмо требует ответа. всем возникающим вопросам обращайтесь контактному лицу, указанному выше. изменить настройки подписки, воспользуйтесь одной ссылок ** изменить настройки подписки () ** отписаться рассылки () .",другое
