text,category
"Статья-СергеевАС  Вероника Викторовна, добрый вечер!
Просмотрел ответ на замечания. Статья переработана.
Часть вопросов по оформлению осталась.
Действительно ли красная строка должна составлять
0,1 см=1мм? Автор уверяет, что это в соответствии с инструкцией!
Остался разнобой и в оформлении библиографии. По ГОСТУ
должно быть: ФИО первого автора, затем после слеша Имя Отчество Фамилия
всех вместе через запятую. Кроме того не всюду различаются дефисы
и короткие тире.
Если при версте это будет устранено, то можно печатать.
С уважением,
Воронков Б. Н.
",вопросы
"RE: рецензия на статью Рецензия_Ершова_Соколова.docx Добрый день, Вероника Викторовна! 
Высылаю рецензию и прошу прощения за задержку... 
Неужели такое публикуют?! Надо еще наверное на антиплагиат требования к статьям добавить... 
До связи 
Original Message 
From: Vestnik VSU <csit@cs.vsu.ru  
Sent: Thursday, July 5, 2018 11:32 PM 
To: Вялых Сергей Ариевич <vyalyh@govvrn.ru 
Subject: рецензия на статью 
Сергей Ариевич! 
Прошу отрецензировать статью  К ВОПРОСУ О СРЕДСТВАХ ЗАЩИТЫ КОМПЬЮТЕРНЫХ СИСТЕМ И СЕТЕЙ С ПОМОЩЬЮ СЕРТИФИЦИРОВАННОГО ПРОГРАММНОГО ОБЕСПЕЧЕНИЯ И.В. Ершова, А.В. Соколова Владимирский юридический институт ФСИН России Шаблон рецензии прикрепляю +требования журнала к статьям С уважением, Гаршина В.В. 
",рецензирование
"Re: рецензия на статью Статья _Гаврилов_исправленная.docx,Рисунки к статье.rar Уважаемая Вероника Викторовна!
Высылаю исправленный вариант статьи с учетом всех замечаний и подправленные рисунки к статье.
С уважением
 
Гаврилов Александр Николаевич
Четверг,  5 июля 2018, 1:58 +04:00 от Vestnik VSU <csit@cs.vsu.ru:
Уважаемый автор!
Получена рецензия на статью  МОДЕЛИРОВАНИЕ ФОРМИРОВАНИЯ УГЛЕРОДНЫХ
НАНОСТРУКТУР В НИЗКОТЕМПЕРАТУРНОЙ ПЛАЗМЕ С ИСПОЛЬЗОВАНИЕМ 
РАСПРЕДЕЛЕННЫХ ПАРАЛЛЕЛЬНЫХ ВЫЧИСЛЕНИЙ.
Рецензия содержит ряд замечаний, после устранения которых статья может быть
опубликована в журнале Вестник ВГУ САИТ. Время для исправлений 1 неделя для
возможности публикации в номере 22018. Прикрепляю текст рецензии и текст
статьи с выявленными опечатками и замечаниями.
Отв. секретарь журнала Гаршина Вероника Викторовна
",доработка
"по поводу статьи Чернышева, Сергеева  
Вероника Викторовна, вы и рецензент уже в отпуске? Ответьте, мне ждать
решения по своей статье или вы с рецензентом не будете заниматься 
вопросами по статье Чернышева, Сергеева до сентября?
Сергеев А.С.
89287585719",вопросы
"Вопрос по порядку опубликования  Здравствуйте, уважаемая редакция журнала ""Вестник ВГУ. Серия: Системный анализ и информационные технологии""!
Подскажите, пожалуйста, принимаете ли Вы материалы статей по электронной почте и какие необходимы дополнительные сопроводительные документы для отправляемых статей (разрешения на открытое опубликование, официальное письмо от организации,где работают авторы,внешние рецензии и т.д.)?
Заранее,спасибо!
",вопросы
" статья для журнала Вестник ВГУ _Серия САиИТ ,Чернышов_Горяйнов_Лешонков_Соболева_Никифорова.pdf,Чернышов_Горяйнов_Лешонков_Соболева_Никифорова.doc Вероника! 
Это еще одна присланная мне статья для вестника. 
С уважением, декан факультета ПММ ВГУ 
д.ф.м.н.,проф. Шашкин Александр Иванович 
т. 8(473)2208322 
dean@amm.vsu.ru 
 оригинальное сообщение следует  
",подача статьи
"Статья Матвеев, Алейникова Оптимизация сетевой модели снечеткостью.docx 
",подача статьи
"Возможность публикации в журнале ""Вестник ВГУ. Серия: Системный анализ и информационные технологии""  Здравствуйте, я аспирант НИУ БелГУ по специальности 05.13.17 ""Теоретические 
основы информатики"". Работаю над системой прецедентной идентификации 
фрагментов изображений рукописного текста. 
Хотел бы опубликовать статьи в журнале ""Вестник ВГУ. Серия: Системный 
анализ и информационные технологии"" на темы: 
1) Использование значений энергии в заданных частотных интервалов в 
качестве признакового пространства в задачах прецедентной идентификации 
рукописного текста. 
2) Сегментации цифровых изображений рукописного текста. 
3) Разработка и исследование различных мер близости в задачах прецедентной 
идентификации фрагментов рукописного текста. Разработка решающей функции. 
Интересуют соответствие тематике журнала, возможность и сроки публикации. 
",вопросы
"Статья в номер 2 2018 Крыловецкий_Суходолов_Распознавание_изображений.doc Добрый день, 
высылаю статью в Вестник. Очень надеюсь попасть во второй номер. 
С уважением, 
  
Alexander Krylovetsky 
Computer Science Faculty 
Voronezh State University 
+79030252111 
+74732304639 
www.cs.vsu.ru 
www.vsu.ru 
",подача статьи
"Статья в Вестник ВГУ. Серия: Системный анализ и информационные технологии Седых, Истомин_Статья.docx,Опись предоставленных файлов.docx,Рисунок 12. Сравнение сетей по проверочной выборке.jpg,Рисунок 11. Сравнение сетей по обучающей выборке.jpg,Рисунок 10. Фрагмент матрицы степеней принадлежности входных данных промежуточным нейронам ТСК функций.jpg,Рисунок 9. Фрагмент матрицы степеней ТСК функций.jpg,Рисунок 8. Фрагмент матрицы весов ТСК функций.jpg,Рисунок 7. Фрагмент матрицы отклонений ТСК функций.jpg,Рисунок 6. Фрагмент матрицы центров ТСК функций.jpg,Рисунок 5. Фрагмент матрицы весов РБФ функций.jpg,Рисунок 4. Фрагмент матрицы отклонений РБФ функций.jpg,Рисунок 3. Фрагмент матрицы центров РБФ функций.jpg,Рисунок 2. Фрагмент нормализованных данных.jpg,Рисунок 1. Схема душирования.jpg Здравствуйте. Хотим представить статью к публикации в Вестник ВГУ. Серия: Системный анализ и информационные технологии.
С уважением,
Владимир Истомин
istomin96@mail.ru  ",подача статьи
"Статья_ Трофименко Трофименко_статья.doc,Трофименко _статья.pdf,Рисунок 1.jpg,Рисунок 2.jpg,Рисунок 3.jpg Высылаю Вам статью 
  
С уважением 
Трофименко Елена Владимировна 
",подача статьи
"Международная научно-техническая конференция «Актуальные проблемы прикладной математики, информатики и механики» Воронеж Информационное письмо.pdf Глубокоуважаемый коллега! 
Приглашаем Вас принять участие в работе Международной научнотехнической 
конференции «Актуальные проблемы прикладной математики, информатики и 
механики», которая состоится с 3 по 5 декабря 2018 г. на базе факультета 
Прикладной математики, информатики и механики Воронежского государственного 
университета. 
Для участия в конференции необходимо в срок до 31 августа 2018 г. подать 
заявку на участие на сайте конференции http://www.amm.vsu.ru/conf/ раздел 
«Заявка». 
Оргкомитет просит Вас, если это возможно, постараться подать заявку до 7 
августа. 
Подробную информацию можно посмотреть в Информационном письме (см. 
прикрепленный файл) и на сайте конференции http://www.amm.vsu.ru/conf/. 
С уважением, Оргкомитет 
",другое
"Публикация статьи  ,pic.zip,Статья_вгу.doc,ATT00001.txt  
Добрый день, хотел бы опубликовать статью в вашем журнале. 
",подача статьи
"Публикация в журнале Вестник ВГУ. Серия: Системный анализ и информационные технологии рис2.png,рис1.png,Сравнительный анализ методов машинного обучения для решения задачи классификации документов научно-образовательного учреждения.docx,рис3.png Добрый день, уважаемая редакция журнала! 
Хотели бы опубликовать в вашем журнале статью по теме: 
*Сравнительный анализ методов машинного обучения для решения задачи 
классификации документов научнообразовательного учреждения.* 
Файл со статьей и рисунки отдельными файлами прилагаются. 
  
с уважением, Обухов А.Д. 
",подача статьи
"Публикация статьи Реализация квантового алгоритма для решения ТЗК.docx Здравствуйте. Входит ли журнал в перечень журналов ВАК? Какова стоимость 
публикации статьи? Подходит ли работа под тематику журнала? Спасибо. 
___________________________________________ 
Potapov S. Viktor 
Postgraduate student of the Department of Computer Science 
Institute of Computer Technology and Information Security 
Southern Federal University 
",подача статьи
"Re: Возможность публикации в журнале ""Вестник ВГУ. Серия: Системный анализ и информационные технологии""  Здравствуйте, предыдущую статью уже отдал в другой журнал. Но если есть возможность публикации в выпуске за сентябрь, могу в течение следующей модели подготовить новую статью ( материалы есть). Возможно так сделать? 
С уважением, Никита. 
3 авг. 2018 г., в 23:28, Vestnik VSU <csit@cs.vsu.ru написал(а): 
Уважаемый автор! 
Перечисленные Вами темы входят в круг научных направлений, поддерживаемых 
нашим журналом. Присылайте материалы, мы рассмотрим. Сейчас рецензируются 
статьи в 32018 (выход  сентябрь) и 42018 (выход январь 2019) 
Отв секретарь журнала Гаршина Вероника Викторовна 
On Thu, 12 Jul 2018 10:46:14 +0200 
Никита Ефимов <n.o.efimov@gmail.com wrote: 
Здравствуйте, я аспирант НИУ БелГУ по специальности 05.13.17 ""Теоретические 
основы информатики"". Работаю над системой прецедентной идентификации 
фрагментов изображений рукописного текста. 
Хотел бы опубликовать статьи в журнале ""Вестник ВГУ. Серия: Системный 
анализ и информационные технологии"" на темы: 
1) Использование значений энергии в заданных частотных интервалов в 
качестве признакового пространства в задачах прецедентной идентификации 
рукописного текста. 
2) Сегментации цифровых изображений рукописного текста. 
3) Разработка и исследование различных мер близости в задачах прецедентной 
идентификации фрагментов рукописного текста. Разработка решающей функции. 
Интересуют соответствие тематике журнала, возможность и сроки публикации. 
",вопросы
"Публикация статьи Рис. 2.jpg,Рис. 3.jpg,Рис. 4.jpg,Рис. 5.jpg,Рис. 6.jpg,Рис. 7.jpg,Рис. 8.jpg,Рис.1.jpg,Семенов_Тагировы_Cтатья.doc Добрый день, уважаемые коллеги, редакторы журнала Вестник Воронежского государственного университета. Мы хотели опубликовать статью в Вашем журнале. Серия: Системный анализ и информационные технологии.
Отправляем Вам нашу статью и рисунки в отдельных файлах.
Ждем ответа с дальнейшими инструкциями. Какие еще документы нужны, либо какие то коррективы необходимо внести.
С уважением, Тагирова Л.Ф.",подача статьи
"RE: Re: Публикация статьи Гушанский, Потапов Реализация квантового алгоритма для решения ТЗК.docx Здравствуйте, прошу рассмотреть статью на предмет публикации в журнале. Если 
потребуются иные документы или правки  обязуюсь оперативно предоставить. Спасибо 
___________________________________________ 
Potapov S. Viktor 
Postgraduate student of the Department of Computer Science 
Institute of Computer Technology and Information Security 
Southern Federal University 
03.08.2018, 23:56, Vestnik VSU <csit@cs.vsu.ruУважаемый автор! 
1)Журнал Вестник ВГУ Серия САИТ входит в перечень ВАК. 
2)Публикации в журнале для всех авторов бесплатные. 
3)Тематика статьи соответствует направлениям журнала 
4) Если хотите, чтобы статья была принята к рецензированию, необходимо 
оформить ее по правилам журнала.Правила прикрепляю. 
Отв. секретарь журнала Гаршина Вероника Викторовна 
On Fri, 3 Aug 2018 14:34:08 +0300 
""Potapov S. Viktor"" <vityapotapov@rambler.ru wrote: 
Здравствуйте. Входит ли журнал в перечень журналов ВАК? Какова стоимость 
публикации статьи? Подходит ли работа под тематику журнала? Спасибо. 
___________________________________________ 
Potapov S. Viktor 
Postgraduate student of the Department of Computer Science 
Institute of Computer Technology and Information Security 
Southern Federal University 
",подача статьи
"статья от Азарновой Статья в Вестник Информационные системы и технологии.docx 
Вероника, добрый день! 
Извините, что беспокою в отпуске.
Я написала статью. Очень хочется попасть в ближайший номер, она у меня по гранту.  Есть ли такая возможность?
С уважением, Азарнова Т.В.
",подача статьи
"Статья Статья_Рыбаков_Ющенко_2018.doc Здравствуйте! 
Направляю Вам статью Рыбакова К.А., Ющенко А.А. 
""Непрерывные фильтры частиц и их реализация в реальном масштабе времени"" 
для публикации в Вестнике ВГУ. Серия: Системный анализ и информационные  
технологии. 
Статья во вложении, формат MS Word (doc). 
С уважением, 
Рыбаков Константин Александрович (МАИ) 
",подача статьи
"Re[2]: Публикация статьи  Спасибо Вам большое!
Четверг,  9 августа 2018, 2:31 +05:00 от Vestnik VSU <csit@cs.vsu.ru:
Уважаемые авторы!
Редакцией журнала Вестник ВГУ САИТ получена статья  СИСТЕМА ПОДДЕРЖКИ
ПРИНЯТИЯ РЕШЕНИЯ ВЫБОРА ПРЕТЕНДЕНТА НА ВАКАНТНУЮ ДОЛЖНОСТЬ С ЭЛЕМЕНТАМИ
ИСКУССТВЕННОГО ИНТЕЛЛЕКТА авторы  А.М. Семенов, Л.Ф. Тагирова, В.К. Тагиров
Статья будет передана на рецензирование. Результаты сообщим.
Отв. секретарь журнала Гаршина Вероника Викторовна
On Sun, 05 Aug 2018 23:31:34 +0300
Лилия Тагирова < lg77@mail.ru  wrote:
Добрый день, уважаемые коллеги, редакторы журнала Вестник Воронежского
государственного университета. Мы хотели опубликовать статью в Вашем
журнале. Серия: Системный анализ и информационные технологии.
Отправляем Вам нашу статью и рисунки в отдельных файлах.
Ждем ответа с дальнейшими инструкциями. Какие еще документы нужны, либо
какие то коррективы необходимо внести.
С уважением, Тагирова Л.Ф.
С уважением, Тагирова Л.Ф.
",рецензирование
"Re: сверка статьи  Добрый день, Уважаемая Редакция!
Просим исправить неточность: на странице 5, правая колонка, первая строка после заголовка, вместо "" теплотехнический "" должно быть "" теплотехнического "".
Больше замечаний нет. Приносим извинения за допущенную ошибку.
Среда,  8 августа 2018, 23:56 +03:00 от Vestnik VSU <csit@cs.vsu.ru:
Уважаемые авторы!
Просьба срочно проверить верстку статьи на ошибки. Если есть неточности, то
пришлите список найденных ошибок.
Отв. секретарь журнала Вестник ВГУ САИТ Гаршина В.В. 
 
С Уважением, Алексей Ярцев
",доработка
"Undeliverable mail: сверка статьи  Failed to deliver to 'sda134@rambler.ru' 
SMTP module(domain rambler.ru) reports: 
host inmx.rambler.ru says: 
550 5.7.1 <sda134@rambler.ru: user not found 
",другое
"Undeliverable mail: сверка статьи  Failed to deliver to 'deadmazau.dv@mail.com' 
SMTP module(domain mail.com) reports: 
host mx00.mail.com says: 
550 Requested action not taken: mailbox unavailable 
",другое
"Re: Возможность публикации в журнале ""Вестник ВГУ. Серия: Системный анализ и информационные технологии"" Ефимов_Вестник_ВГУ_1.0.docx Здравствуйте, высылаю рабочую версию статьи. При возможности публикации в 
сентябре обязуюсь доработать в кратчайшие сроки. 
4 августа 2018 г., 11:31 пользователь Vestnik VSU <csit@cs.vsu.ru написал: 
Присылайте, рассмотрим. 
On Sat, 4 Aug 2018 11:18:00 +0300 
Никита <n.o.efimov@gmail.com wrote: 
Здравствуйте, предыдущую статью уже отдал в другой журнал. Но если есть 
возможность публикации в выпуске за сентябрь, могу в течение следующей 
модели подготовить новую статью ( материалы есть). Возможно так сделать? 
С уважением, Никита. 
3 авг. 2018 г., в 23:28, Vestnik VSU <csit@cs.vsu.ru написал(а): 
Уважаемый автор! 
Перечисленные Вами темы входят в круг научных направлений, 
поддерживаемых 
нашим журналом. Присылайте материалы, мы рассмотрим. Сейчас 
рецензируются 
статьи в 32018 (выход  сентябрь) и 42018 (выход январь 2019) 
Отв секретарь журнала Гаршина Вероника Викторовна 
On Thu, 12 Jul 2018 10:46:14 +0200 
Никита Ефимов <n.o.efimov@gmail.com wrote: 
Здравствуйте, я аспирант НИУ БелГУ по специальности 05.13.17 
""Теоретические 
основы информатики"". Работаю над системой прецедентной идентификации 
фрагментов изображений рукописного текста. 
Хотел бы опубликовать статьи в журнале ""Вестник ВГУ. Серия: Системный 
анализ и информационные технологии"" на темы: 
1) Использование значений энергии в заданных частотных интервалов в 
качестве признакового пространства в задачах прецедентной 
идентификации 
рукописного текста. 
2) Сегментации цифровых изображений рукописного текста. 
3) Разработка и исследование различных мер близости в задачах 
прецедентной 
идентификации фрагментов рукописного текста. Разработка решающей 
функции. 
Интересуют соответствие тематике журнала, возможность и сроки 
публикации. 
",подача статьи
"Re: по оформлению САИТ ВГУ                            10 августа 2018 
Здравствуйте, уважаемая Вероника Викторовна ! 
1. Спасибо за информацию, 
мы постараемся сделать то, 
что Вы просите. 
Извините за то, что не ответили Вам сразу, 
поскольку Ваше письмо озадачило нас, 
вплоть до некоторой формы депрессии 
(хотели как лучше, а получилось хуже, чем обычно). 
================================== 
2. Из Вашего письма 
нам осталось непонятным следующее. 
2.1. В пакете, отправленном нами 12.03.2018, 
присутствовали исходные файлы TEX, 
следовательно, обратная конверсия (""восстановление"") 
из PDF (для текста) не требуется. 
По нашему недосмотру не был отключен шрифт T2A, 
что не позволило 
специально подключенному пакету cmap 
нормально выдать русский текст 
в PDF для возможности его копирования. 
Тогда мы не проверили, 
сейчас видим, 
что изза T2A копируются ""кракозябры"". 
Их, конечно, можно перекодировать, 
однако, понятно, что это лишние усилия, 
особенно при наличии исходников в TEX'е. 
Что касается восстановления формул, 
сгенерированных TEX’ом, 
в Word через PDF – 
лучше (с нашими формулами) 
это сделаем мы (см ниже п.5.2). 
2.2. В пакете от 12.03.2018 
присутствует файл 
двухколоночного Макета (PDF) 
с формулами шириной < 82 [mm] 
и выбранным вариантом для колонтитулов. 
2.3. Шрифт подписей к рисункам 
в нашем Макете 
подбирался, исходя из примеров статей, 
уже опубликованных в Журнале. 
Поэтому, Ваше замечание 
о размере шрифта под рисунками 
нам не совсем понятно, поскольку 
в предыдущих статьях в Word'овском Plain'е 
шрифт был 14, 
и изменялся редакцией журнала при вёрстке 
без нашего участия. 
================================== 
3. Относительно применения правил, 
присланных Вами, 
хотим отметить, что 
при отправке 12.03.2018 
данной статьи 
мы ориентировались на требования, 
опубликованные в журнале 
Вестник ВГУ, САиИТ, 
2017, №4, С.159160. 
================================== 
4. Требование о том, 
что должен быть использован 
только редактор MSWord, 
а использование TEX разрешено только 
для Серии Физика. Математика 
(присутствующее ещё в правилах 
Вестник ВГУ, САиИТ, 
2013, №1, С.187188) 
было упущено нами из внимания, 
как несущественное, 
упрощающее процесс подачи материала 
именно для авторов. 
При создании 2х колоночного Макета 
мы сами намучались с TEX'ом, 
однако, всётаки его сделали, 
ориентируясь на лёгкость 
переразделения формул для размера <82[mm], 
выбора размера и размещения рисунков, 
выбора размера шрифта на рисунках и под ними. 
================================== 
5. В связи с вышеизложенным, 
просим Вас разъяснить, 
что нам следует сделать. 
5.1. Следует ли переприслать пакет от 12.03.2018, 
содержащий исходники в TEX'е 
и результирующие варианты PDF 
(Plain 14ым шрифтом без разбивки на 82[мм] 
и 2хколоночный Макет 12ым шрифтом 
с разбивкой формул на фрагменты 82[мм] 
и колонтитулами; 
T2A, разумеется, отключим) ? 
Можем также прислать Plain 12ым шрифтом, 
можно с разбивкой для формул на 82[мм]. 
5.2. Следует ли прислать Plain в Word'е ? 
Следует ли прислать Макет в Word'е ? 
Это мы, наверное, 
сможем сделать к понедельнику 13.08.2018. 
5.3. Подскажите, пожалуйста, 
что именно следует изменить в шрифте 
в подписях к рисункам. 
5.4. Вариант названия для колонтитулов статьи 
""Анализ влияния постоянных управляющих воздействий 
на область значений функционалов 
гиперзвуковой аэродинамики"" 
мы предлагаем следующий: 
""Анализ влияния постоянных управляющих воздействий 
на область значений ..."" 
================================== 
Заранее благодарны, 
Бильченко Наталья и Григорий 
09.08.2018, Vestnik VSU<csit@cs.vsu.ru написал(а): 
Уважаемые авторы! 
Есть проблемы с версткой статьи  АНАЛИЗ ВЛИЯНИЯ 
ПОСТОЯННЫХ УПРАВЛЯЮЩИХ ВОЗДЕЙСТВИЙ 
НА ОБЛАСТЬ ЗНАЧЕНИЙ ФУНКЦИОНАЛОВ 
ГИПЕРЗВУКОВОЙ АЭРОДИНАМИКИ 
Бильченко Г. Г., Бильченко Н. Г. 
1) В пакете документов нет вордовского файла. Верстка проходит в пакете 
вебдизайн.PDF создан из теха, восстановить не можем. 
2) Подписи к рисункам  размер шрифта не соответствует требованиям. 
3) Формулы сделать в маттайпе и разбить по 82 мм 
4) Название статьи (сокращенное) для колонтитула 
Правила оформления прикрепляю. 
Отв. секретарь журнала Гаршина В.В. 
",вопросы
"Re: сверка статьи sergeevobzorblock1.doc Уважаемая Вероника Викторовна, высылаю файл статьи с исправленной
первой страницей. 
Подтвердите получение и ответьте, когда выйдет 2 номер журнала,
нужен ли вам адрес для рассылки авторских экземпляров.
Мой адрес:
Сергееву А.С.
ул. Инициативная, д. 44, кв. 12
г. Таганрог
Ростовская обл.
347942
C уважением
Сергеев А.С.
",доработка
"Статья от Кононовых Статья  Кононов 2018 Вестник ВГУ.rar 
Здравствуйте, Вероника Викторовна!
По согласованию с Э.К.Алгазиновым направляем Вам в электронном виде экспертное заключение, положительную рецензию от Бобрешова А.М. и материалы статьи Кононова А.Д., Кононова А.А. «Принципы функционирования информационной системы дистанционного управления движением мобильных объектов» для рассмотрения возможности ее опубликования в научном журнале «Вестник Воронежского государственного университета, серия Системный анализ и информационные технологии».
В распечатанном виде все материалы подвезем Вам, наверное, после окончания отпусков, так как не знаем, когда Вы планируете выходить на работу.
Сообщите, пожалуйста, о читаемости файлов по адресу:
kniga 16@ mail . ru   С уважением, авторы  Кононов А.Д., Кононов А.А.",подача статьи
"Re: по оформлению САИТ ВГУ  От авторов требуется wordфайл, в котором размер формул, набранных в 
MathType или Equation, не превышает 82 мм (включая номер формулы, сам номер 
не включатся в формулу). 
Про рисунки: речь идет не о подрисуночных подписях, а о размере шрифта на 
рисунке. Размер подписей НА рисунке должен соответствовать основному шрифту 
текста (это 1012 пт). Вообще рисунки должны быть шириной либо 82 мм (или 
2/3 от этого размера), либо 170 мм (или 2/3 от этого размера). 
Все остальное я сделаю сама. 
Н.А. 
11 августа 2018 г., 15:36 пользователь Vestnik VSU <csit@cs.vsu.ru 
написал: 
 оригинальное сообщение следует  
 Пересылаемое сообщение  
From: Natalia Bilchenko <bilchnat@gmail.com 
To: Vestnik VSU <csit@cs.vsu.ru 
Cc: bilchnat <bilchnat@gmail.com, ggbil2 <ggbil2@gmail.com 
Bcc: 
Date: Fri, 10 Aug 2018 14:20:34 +0300 
Subject: Re: по оформлению САИТ ВГУ 
10 августа 2018 
Здравствуйте, уважаемая Вероника Викторовна ! 
1. Спасибо за информацию, 
мы постараемся сделать то, 
что Вы просите. 
Извините за то, что не ответили Вам сразу, 
поскольку Ваше письмо озадачило нас, 
вплоть до некоторой формы депрессии 
(хотели как лучше, а получилось хуже, чем обычно). 
================================== 
2. Из Вашего письма 
нам осталось непонятным следующее. 
2.1. В пакете, отправленном нами 12.03.2018, 
присутствовали исходные файлы TEX, 
следовательно, обратная конверсия (""восстановление"") 
из PDF (для текста) не требуется. 
По нашему недосмотру не был отключен шрифт T2A, 
что не позволило 
специально подключенному пакету cmap 
нормально выдать русский текст 
в PDF для возможности его копирования. 
Тогда мы не проверили, 
сейчас видим, 
что изза T2A копируются ""кракозябры"". 
Их, конечно, можно перекодировать, 
однако, понятно, что это лишние усилия, 
особенно при наличии исходников в TEX'е. 
Что касается восстановления формул, 
сгенерированных TEX’ом, 
в Word через PDF – 
лучше (с нашими формулами) 
это сделаем мы (см ниже п.5.2). 
2.2. В пакете от 12.03.2018 
присутствует файл 
двухколоночного Макета (PDF) 
с формулами шириной < 82 [mm] 
и выбранным вариантом для колонтитулов. 
2.3. Шрифт подписей к рисункам 
в нашем Макете 
подбирался, исходя из примеров статей, 
уже опубликованных в Журнале. 
Поэтому, Ваше замечание 
о размере шрифта под рисунками 
нам не совсем понятно, поскольку 
в предыдущих статьях в Word'овском Plain'е 
шрифт был 14, 
и изменялся редакцией журнала при вёрстке 
без нашего участия. 
================================== 
3. Относительно применения правил, 
присланных Вами, 
хотим отметить, что 
при отправке 12.03.2018 
данной статьи 
мы ориентировались на требования, 
опубликованные в журнале 
Вестник ВГУ, САиИТ, 
2017, №4, С.159160. 
================================== 
4. Требование о том, 
что должен быть использован 
только редактор MSWord, 
а использование TEX разрешено только 
для Серии Физика. Математика 
(присутствующее ещё в правилах 
Вестник ВГУ, САиИТ, 
2013, №1, С.187188) 
было упущено нами из внимания, 
как несущественное, 
упрощающее процесс подачи материала 
именно для авторов. 
При создании 2х колоночного Макета 
мы сами намучались с TEX'ом, 
однако, всётаки его сделали, 
ориентируясь на лёгкость 
переразделения формул для размера <82[mm], 
выбора размера и размещения рисунков, 
выбора размера шрифта на рисунках и под ними. 
================================== 
5. В связи с вышеизложенным, 
просим Вас разъяснить, 
что нам следует сделать. 
5.1. Следует ли переприслать пакет от 12.03.2018, 
содержащий исходники в TEX'е 
и результирующие варианты PDF 
(Plain 14ым шрифтом без разбивки на 82[мм] 
и 2хколоночный Макет 12ым шрифтом 
с разбивкой формул на фрагменты 82[мм] 
и колонтитулами; 
T2A, разумеется, отключим) ? 
Можем также прислать Plain 12ым шрифтом, 
можно с разбивкой для формул на 82[мм]. 
5.2. Следует ли прислать Plain в Word'е ? 
Следует ли прислать Макет в Word'е ? 
Это мы, наверное, 
сможем сделать к понедельнику 13.08.2018. 
5.3. Подскажите, пожалуйста, 
что именно следует изменить в шрифте 
в подписях к рисункам. 
5.4. Вариант названия для колонтитулов статьи 
""Анализ влияния постоянных управляющих воздействий 
на область значений функционалов 
гиперзвуковой аэродинамики"" 
мы предлагаем следующий: 
""Анализ влияния постоянных управляющих воздействий 
на область значений ..."" 
================================== 
Заранее благодарны, 
Бильченко Наталья и Григорий 
09.08.2018, Vestnik VSU<csit@cs.vsu.ru написал(а): 
Уважаемые авторы! 
Есть проблемы с версткой статьи  АНАЛИЗ ВЛИЯНИЯ 
ПОСТОЯННЫХ УПРАВЛЯЮЩИХ ВОЗДЕЙСТВИЙ 
НА ОБЛАСТЬ ЗНАЧЕНИЙ ФУНКЦИОНАЛОВ 
ГИПЕРЗВУКОВОЙ АЭРОДИНАМИКИ 
Бильченко Г. Г., Бильченко Н. Г. 
1) В пакете документов нет вордовского файла. Верстка проходит в пакете 
вебдизайн.PDF создан из теха, восстановить не можем. 
2) Подписи к рисункам  размер шрифта не соответствует требованиям. 
3) Формулы сделать в маттайпе и разбить по 82 мм 
4) Название статьи (сокращенное) для колонтитула 
Правила оформления прикрепляю. 
Отв. секретарь журнала Гаршина В.В. 
",доработка
"Re: сверка статьи Ошибки.docx Здравствуйте Вероника Викторовна! Высылаю Вам список ошибок в статье. Список в прикрепленных файлах. 
С уважением, Коновалов О.А. 
89803436768 
10.08.2018, 00:12, ""Vestnik VSU"" <csit@cs.vsu.ru: 
Уважаемые авторы! 
Просьба срочно проверить верстку статьи на ошибки. Если есть неточности, то 
пришлите список найденных ошибок. 
Уточните имя Винокуров Дмитирий? 
Отв. секретарь журнала Вестник ВГУ САИТ Гаршина В.В. 
",доработка
"Исправление ошибки 1.PNG Здравствуйте. Заметили один недочет, указал в приложении.
Статья: 
М. И. Чижов, А. А. Успехов, А. С. Троценко
МЕТОД ТОЧНОЙ ОЦЕНКИ БЛИЗОСТИ ГЕОМЕТРИЧЕСКИХ
ФОРМ ПОЛИГОНАЛЬНЫХ МОДЕЛЕЙ
 
С уважением, Александр Троценко",доработка
